Aguascalientes				
Bagre				
2015	84.87	84.87	12.53	1,063
2016	100.74	100.62	12.64	1,271
2017	125.64	125.64	13.31	1,672
2018	130.19	130.19	11.94	1,555
Jurel				
2011	10.30	9.90	8.84	88
2012	23.17	22.18	10.74	238
2013	13.92	13.46	10.52	142
2014	32.13	31.94	8.59	274
2015	35.09	34.62	8.01	277
2016	32.66	31.47	8.07	254
2017	47.89	45.92	7.86	361
2018	74.37	70.40	18.47	1,300
Langosta				
2011	23.04	22.64	123.22	2,790
2012	58.41	57.97	128.60	7,455
2013	31.09	31.09	110.71	3,442
2014	23.01	22.99	111.81	2,571
2015	43.45	43.45	141.03	6,128
2016	119.28	119.20	154.56	18,423
2017	173.30	173.30	144.45	25,034
2018	190.26	190.26	137.87	26,232
Langostino				
2011	23.02	23.02	15.16	349
2012	130.74	130.74	16.87	2,205
2013	46.88	46.88	14.90	699
2014	149.17	149.17	47.55	7,093
2015	144.68	144.68	48.66	7,040
2016	285.50	285.48	49.19	14,043
2017	332.70	332.70	50.52	16,808
2018	254.02	254.02	58.82	14,941
Lebrancha				
2011	2.09	1.90	17.06	32
2012	4.47	4.06	14.78	60
2013	9.64	8.76	16.64	146
2014	10.21	9.68	8.79	85
2015	21.51	20.06	8.64	173
2016	38.17	35.32	10.54	372
2017	46.33	42.97	9.93	427
2018	20.20	18.70	29.66	555
Lengua				
2017	62.25	59.29	17.47	1,036
Lenguado				
2011	4.93	4.50	18.86	85
2012	6.53	6.12	15.38	94
2013	7.32	6.88	16.84	116
2014	7.56	7.18	17.08	123
2015	19.33	18.09	16.54	299
2016	23.29	21.90	16.30	357
2018	53.86	50.16	27.56	1,382
Lisa				
2011	813.86	812.40	15.51	12,603
2012	1,446.37	1,445.72	16.76	24,224
2013	1,227.82	1,227.55	8.74	10,732
2014	1,384.87	1,373.88	8.29	11,389
2015	1,525.02	1,521.01	8.74	13,291
2016	1,694.15	1,683.09	8.75	14,726
2017	1,748.55	1,716.35	9.50	16,307
2018	2,080.02	2,029.83	40.37	81,943
Lobina				
2011	45.25	41.14	13.57	558
2012	25.16	22.87	15.57	356
2013	11.54	11.29	15.70	177
2014	9.00	9.00	15.95	144
2015	23.33	23.23	21.17	492
2016	22.70	22.69	26.70	606
2017	0.43	0.41	30.20	12
Mero				
2011	9.83	8.93	41.99	375
2012	7.92	7.20	42.36	305
2013	10.49	9.65	43.25	417
2014	9.29	8.77	34.01	298
2015	20.18	18.89	32.78	619
2016	24.65	23.18	33.80	783
2017	24.73	23.60	34.76	820
2018	29.26	27.85	63.39	1,766
Mojarra				
2011	6,106.79	5,658.21	12.43	70,307
2012	7,989.91	7,418.61	14.66	108,754
2013	8,926.89	8,351.62	14.47	120,867
2014	9,523.13	9,049.40	16.62	150,439
2015	10,710.19	10,234.65	16.13	165,126
2016	13,248.34	12,709.56	16.70	212,221
2017	14,238.91	13,620.63	18.33	249,684
2018	14,291.64	13,595.85	19.45	264,480
Ostión				
2011	2,071.06	1,975.01	17.06	33,696
2012	3,253.47	3,217.47	13.80	44,407
2013	2,400.75	2,400.75	11.93	28,646
2014	2,613.23	2,613.23	7.60	19,850
2015	2,620.33	2,620.33	7.68	20,123
2016	3,249.54	3,249.31	13.98	45,420
2017	5,124.87	5,106.78	10.77	55,010
2018	5,735.96	5,736.96	10.77	61,799
Otras especies				
2011	3,900.28	3,769.13	11.50	43,359
2012	4,221.50	4,055.09	18.99	77,018
2013	2,310.53	2,209.40	11.22	24,788
2014	2,595.37	2,544.66	10.97	27,914
2015	5,073.39	5,014.64	12.51	62,710
2016	6,361.94	6,232.81	12.73	79,324
2017	11,505.25	11,385.18	13.48	153,501
2018	10,470.67	10,370.64	31.71	328,905
Otras sin registro oficial				
2011	1,376.16	1,376.16	7.00	9,633
2012	2,141.15	2,004.57	14.71	29,480
2013	1,632.60	1,632.60	20.00	32,652
2014	1,706.00	1,706.00	20.00	34,120
Pargo				
2011	553.62	516.32	34.86	18,001
2012	471.98	436.15	36.56	15,946
2013	397.52	368.61	40.51	14,932
2014	604.12	573.33	32.46	18,609
2015	774.94	730.34	31.45	22,966
2016	1,438.69	1,361.15	31.97	43,514
2017	2,213.01	2,096.59	31.59	66,239
2018	2,123.88	2,013.00	31.59	63,598
Pulpo				
2011	27.01	24.82	31.75	788
2012	11.49	11.20	58.68	657
2013	10.75	10.69	62.78	671
2014	13.66	12.95	45.92	595
2015	8.02	8.02	36.00	289
2016	70.05	70.05	41.50	2,907
2017	238.64	238.52	51.78	12,350
2018	270.72	270.72	51.78	14,017
Pámpano				
2011	19.09	18.92	13.66	258
2012	21.50	21.40	8.75	187
2013	140.44	140.23	4.45	624
2014	24.64	24.35	15.02	366
2015	62.46	62.05	10.49	651
2016	43.07	41.84	17.08	715
2017	79.51	76.75	15.11	1,159
2018	67.27	64.76	23.83	1,543
Raya y similares				
2011	137.40	99.81	12.34	1,232
2012	128.21	79.81	11.85	945
2013	132.83	84.68	12.48	1,057
2014	157.65	121.56	10.53	1,280
2015	169.77	126.24	10.21	1,289
2016	544.07	394.05	10.67	4,206
2017	566.94	431.06	11.10	4,783
2018	615.98	464.50	21.91	10,178
Robalo				
2011	503.03	481.95	29.38	14,160
2012	680.16	649.66	36.50	23,714
2013	1,007.25	972.49	36.85	35,838
2014	1,302.63	1,258.05	45.57	57,335
2015	1,277.59	1,233.95	46.14	56,939
2016	1,858.19	1,790.65	46.28	82,868
2017	2,247.26	2,181.94	46.20	100,809
2018	2,253.17	2,189.57	58.04	127,091
Ronco				
2011	331.99	331.99	6.89	2,288
2012	451.33	451.33	7.19	3,243
2013	332.40	332.38	5.98	1,988
2014	156.33	156.32	8.96	1,401
2015	409.47	409.47	9.19	3,763
2016	538.61	537.36	9.24	4,965
2017	595.01	594.93	9.17	5,457
2018	703.73	702.41	26.44	18,571
Sardina				
2012	0.95	0.95	8.95	9
2014	0.13	0.13	1.00	0
2016	447.82	447.82	1.15	515
2017	570.72	570.72	0.93	531
Sierra				
2011	444.29	443.13	14.32	6,347
2012	797.93	797.29	14.46	11,526
2013	582.64	582.22	15.51	9,028
2014	809.64	809.55	15.19	12,301
2015	882.19	882.07	16.27	14,348
2016	890.88	889.68	18.31	16,289
2017	1,703.47	1,703.26	16.59	28,251
2018	1,788.24	1,787.24	32.29	57,711
Tiburón				
2011	1,144.11	1,271.35	55.88	71,048
2012	1,425.08	1,506.34	70.63	106,399
2013	1,663.73	1,508.89	18.37	27,724
2014	1,166.37	1,062.27	14.83	15,756
2015	2,417.04	2,290.12	15.41	35,287
2016	6,238.79	5,745.15	15.57	89,480
2017	5,752.25	4,870.73	15.43	75,142
2018	7,157.31	6,399.20	15.43	98,722
Trucha				
2011	1.52	1.45	10.68	15
2012	1.98	1.80	15.05	27
2013	4.31	3.92	15.13	59
2014	11.85	11.35	15.14	172
2015	36.75	34.93	19.72	689
2016	65.32	61.30	23.42	1,435
2017	116.29	107.68	25.38	2,733
2018	171.05	158.39	24.70	3,912
TOTAL	426,285.71	413,654.98	0.00	13,269,337
				
Nuevo León				
Almeja				
2017	5.97	5.97	28.03	167
Bagre				
2011	22.61	21.22	29.05	616
2012	36.05	33.54	28.90	969
2013	35.71	32.78	32.22	1,056
2014	16.11	15.69	19.91	312
2015	47.36	46.94	14.77	693
2016	56.16	55.13	20.13	1,110
2017	60.81	60.14	19.66	1,182
2018	70.70	70.48	31.76	2,239
Bandera				
2015	2.43	2.43	9.13	22
Besugo				
2014	2.31	2.31	19.87	46
2015	8.46	8.46	20.45	173
2016	8.46	8.46	20.50	173
2017	14.58	14.58	20.44	298
2018	13.24	13.24	20.44	271
Carpa				
2011	31.12	31.12	18.00	560
2012	23.30	21.09	22.00	464
2014	13.67	13.67	5.14	70
2015	34.70	34.70	6.86	238
2016	35.50	35.50	5.80	206
2017	44.59	44.59	6.66	297
2018	55.79	55.75	8.50	474
Lobina				
2011	18.50	16.82	32.00	538
2012	17.69	16.12	40.00	645
2014	11.83	11.76	19.70	232
2015	27.61	27.61	27.02	746
2016	28.35	28.35	27.86	790
2017	35.60	35.60	28.98	1,032
2018	39.95	39.95	29.93	1,196
Mojarra				
2011	76.93	72.64	27.09	1,968
2012	103.81	95.60	31.42	3,004
2013	103.72	94.84	33.72	3,198
2014	72.01	67.70	18.37	1,244
2015	132.61	127.17	17.46	2,220
2016	163.95	160.04	16.96	2,714
2017	197.98	189.16	27.19	5,143
2018	217.14	207.50	31.83	6,605
Otras especies				
2012	5.26	4.81	30.00	144
2015	3.66	3.55	75.00	267
2018	0.25	0.25	80.00	20
Peces de ornato				
2018	0.10	0.10	50.00	5
Trucha				
2012	0.33	0.30	100.00	30
2013	11.30	10.50	85.00	893
2015	3.66	3.55	75.00	267
2016	4.24	3.85	60.00	231
2017	1.38	1.25	75.00	94
2018	8.53	7.75	117.00	907
TOTAL	1,925.99	1,854.54	0.00	45,767
				
Oaxaca				
Abulón				
2014	0.55	1.00	250.00	249
2017	0.87	0.87	280.76	244
Almeja				
2012	9.78	9.78	80.00	782
2013	33.68	21.68	86.45	1,874
2014	34.93	17.21	19.83	341
2015	0.34	0.04	9.27	0
2016	20.45	20.45	23.11	473
2017	22.09	22.09	38.66	854
2018	6.70	6.70	80.66	540
Atún				
2011	279.35	279.30	12.74	3,559
2012	304.54	304.54	16.50	5,024
2013	418.36	418.36	16.75	7,007
2014	1,066.79	1,066.79	11.28	12,029
2015	1,088.05	1,087.22	48.05	52,236
2016	584.57	584.43	36.67	21,428
2017	954.63	941.94	27.30	25,718
2018	1,353.99	1,348.43	32.37	43,654
Bagre				
2011	187.31	185.21	8.65	1,602
2012	145.07	144.77	9.33	1,351
2013	183.63	183.63	10.24	1,880
2014	150.16	150.16	12.24	1,838
2015	280.01	280.01	12.48	3,493
2016	147.99	147.97	12.25	1,813
2017	89.18	89.18	12.17	1,086
2018	121.21	121.13	15.18	1,839
Bandera				
2011	48.41	48.41	14.36	695
2012	53.60	53.60	14.83	795
2013	116.22	116.22	13.99	1,626
2014	100.00	100.00	10.22	1,022
2015	88.42	88.42	9.44	834
2016	144.75	144.74	9.58	1,387
2017	176.31	176.31	9.32	1,644
2018	150.87	150.87	21.57	3,255
Baqueta				
2011	29.10	29.08	29.74	865
2012	14.39	14.39	29.55	425
2013	35.82	35.74	33.39	1,193
2014	15.52	15.52	30.08	467
2015	24.83	24.83	34.32	852
2016	84.68	84.53	40.98	3,464
2017	251.07	249.09	42.74	10,646
2018	81.84	81.31	27.62	2,246
Barrilete				
2011	350.63	350.43	10.18	3,568
2012	443.18	443.18	8.27	3,663
2013	939.51	939.51	8.35	7,846
2014	1,482.96	1,482.96	7.31	10,838
2015	2,102.84	2,099.50	7.32	15,376
2016	1,318.47	1,309.93	9.07	11,888
2017	1,726.85	1,726.55	9.48	16,370
2018	1,633.24	1,633.24	15.80	25,804
Berrugata				
2011	63.31	63.15	13.88	877
2012	41.46	41.46	15.79	655
2013	86.89	86.85	17.76	1,542
2014	66.03	65.99	11.01	727
2015	62.24	62.07	9.58	595
2016	69.54	69.46	9.63	669
2017	65.37	64.85	10.38	673
2018	39.79	39.77	21.59	859
Besugo				
2014	0.46	0.46	20.57	10
2015	0.31	0.31	19.61	6
2018	0.46	0.46	21.30	10
Bonito				
2011	2.20	2.20	7.64	17
2012	0.50	0.50	5.00	3
2013	0.80	0.80	25.00	20
2014	2.48	2.48	7.55	19
2015	10.94	10.94	6.44	70
2016	16.15	16.15	7.78	126
2017	9.69	9.69	6.57	64
2018	20.88	20.86	10.93	228
Cabrilla				
2011	7.72	7.57	25.37	192
2012	4.19	4.19	32.45	136
2013	12.91	12.86	31.95	411
2014	9.85	9.85	8.40	83
2015	23.37	23.37	7.40	173
2016	22.82	22.80	7.73	176
2017	24.26	24.22	19.21	465
2018	6.09	6.09	29.67	181
Calamar				
2011	7.38	7.38	5.19	38
2012	6.98	6.98	6.51	45
2013	5.58	5.58	5.88	33
2014	7.27	7.27	5.07	37
2015	1.15	1.15	3.46	4
2016	7.43	7.43	7.74	57
2017	8.18	8.18	10.00	82
2018	6.28	6.28	14.13	89
Camarón				
2011	1,693.85	1,476.26	41.68	61,531
2012	1,548.90	1,363.83	40.54	55,292
2013	2,456.76	2,206.21	52.95	116,813
2014	2,160.79	1,880.35	60.43	113,632
2015	1,928.96	1,767.24	58.35	103,119
2016	1,508.21	1,284.86	65.03	83,552
2017	1,962.26	1,739.51	85.90	149,425
2018	1,765.46	1,582.27	44.69	70,711
Caracol				
2011	0.54	0.35	40.33	14
2012	0.30	0.30	30.33	9
2013	0.26	0.26	33.57	9
2014	1.61	1.44	18.88	27
2015	0.81	0.33	17.33	6
2016	17.64	17.35	15.83	275
2017	12.24	11.94	16.65	199
2018	0.70	0.16	85.00	14
Carpa				
2011	29.97	29.97	18.00	539
2016	6.99	6.99	5.74	40
2017	2,321.43	2,114.06	16.81	35,539
2018	6.78	6.78	21.73	147
Cazón				
2011	706.07	640.41	21.37	13,684
2012	470.47	423.90	22.91	9,710
2013	1,010.33	904.57	24.88	22,507
2014	1,259.57	1,162.29	17.47	20,303
2015	1,286.63	1,202.09	16.93	20,352
2016	1,341.37	1,263.85	16.90	21,358
2018	1,547.77	1,411.52	32.86	46,388
Charal				
2018	0.41	0.41	25.49	10
Cintilla				
2011	7.12	7.12	18.53	132
2012	1.47	1.47	32.46	48
2013	55.60	55.60	29.88	1,661
2014	67.33	67.33	11.37	765
2015	104.83	104.83	10.53	1,104
2016	112.95	112.95	11.28	1,274
2017	115.85	115.85	10.65	1,234
2018	38.40	38.40	45.12	1,733
Corvina				
2011	91.06	90.99	24.02	2,186
2012	70.54	70.54	24.91	1,757
2013	104.06	104.06	28.08	2,921
2014	277.26	277.11	20.55	5,694
2015	153.40	153.13	16.68	2,554
2016	106.69	106.19	16.56	1,759
2017	52.17	51.78	17.76	920
2018	41.45	41.35	24.85	1,028
Esmedregal				
2011	15.53	15.53	24.47	380
2012	9.15	9.15	22.61	207
2013	13.06	13.06	26.32	344
2014	14.06	14.06	24.31	342
2015	18.37	18.37	24.37	448
2016	17.09	17.00	24.90	423
2017	14.67	14.58	25.74	375
2018	13.24	13.24	24.04	318
Fauna				
2011	720.25	720.25	9.09	6,549
2012	819.21	601.43	9.43	5,672
2013	759.86	759.86	9.00	6,839
2014	797.93	797.93	8.57	6,835
2015	503.01	503.01	7.98	4,014
2016	714.84	714.45	8.08	5,776
2017	576.07	576.07	7.81	4,499
2018	490.09	490.09	4.37	2,142
Guachinango				
2011	640.10	639.03	32.82	20,972
2012	453.53	453.24	36.02	16,326
2013	894.89	893.33	36.19	32,331
2014	1,181.87	1,178.96	42.55	50,169
2015	1,466.36	1,461.83	43.25	63,223
2016	1,438.37	1,437.14	43.45	62,447
2017	2,199.77	2,186.62	44.10	96,427
2018	1,439.37	1,431.50	45.40	64,988
Jaiba				
2011	86.16	86.04	9.39	808
2012	74.46	74.28	12.55	932
2013	93.10	92.51	10.93	1,011
2014	105.43	104.98	12.09	1,269
2015	96.42	96.42	12.56	1,211
2016	121.60	121.52	12.68	1,541
2017	178.65	178.65	12.65	2,260
2018	230.63	230.45	12.50	2,880
Jurel				
2011	1,246.08	1,245.51	8.65	10,779
2012	946.01	945.95	10.24	9,691
2013	1,581.09	1,580.69	12.35	19,528
2014	1,528.89	1,528.76	8.56	13,087
2015	1,673.89	1,673.27	7.76	12,992
2016	1,319.82	1,319.78	8.14	10,749
2017	1,626.00	1,624.55	7.78	12,647
2018	1,372.99	1,372.19	17.17	23,565
Langosta				
2011	3.95	3.95	84.01	332
2012	6.46	6.38	76.02	485
2013	11.90	11.84	60.08	712
2014	9.58	9.49	121.89	1,157
2015	5.31	5.31	131.64	698
2016	8.04	8.04	145.64	1,171
2017	4.20	4.20	131.96	554
2018	9.11	9.00	175.68	1,581
Langostino				
2011	8.41	8.41	30.01	252
2012	44.43	44.43	18.14	806
2015	0.27	0.27	48.91	13
2016	0.67	0.67	51.55	35
2017	1.05	1.05	79.68	84
2018	0.55	0.55	67.89	37
Lebrancha				
2011	12.11	12.11	12.15	147
2012	3.38	3.38	13.26	45
2014	0.54	0.54	9.56	5
2015	0.07	0.07	8.61	1
2016	7.94	7.85	13.59	107
2017	2.42	2.42	8.69	21
2018	0.48	0.48	28.17	14
Lengua				
2017	98.26	98.22	17.50	1,719
Lenguado				
2011	50.61	50.61	10.18	515
2012	59.72	59.72	12.03	718
2013	103.86	103.86	11.56	1,201
2014	63.93	63.86	16.71	1,067
2015	94.19	94.19	17.94	1,690
2016	98.26	98.25	17.91	1,760
2018	91.21	90.86	17.23	1,565
Lisa				
2011	23.49	23.48	21.92	515
2012	87.50	87.47	22.64	1,980
2013	161.21	161.18	30.50	4,916
2014	125.77	125.77	10.31	1,297
2015	307.03	307.03	8.98	2,757
2016	464.81	464.80	9.41	4,375
2017	733.70	732.47	9.91	7,259
2018	902.88	902.88	23.06	20,825
Lobina				
2015	8.79	8.79	26.62	234
2016	11.33	11.33	27.86	316
2017	3.15	3.15	28.98	91
Mero				
2011	0.37	0.37	15.43	6
2012	1.29	1.29	22.89	29
2013	2.91	2.91	24.34	71
2014	14.03	12.10	34.38	416
2015	15.47	13.44	32.90	442
2016	2.45	2.45	33.68	83
2017	2.14	2.14	35.04	75
2018	3.66	3.66	39.48	145
Mojarra				
2011	623.37	611.47	19.34	11,825
2012	571.49	567.70	24.16	13,714
2013	1,539.68	1,539.60	25.49	39,244
2014	1,328.69	1,328.56	20.11	26,714
2015	842.21	841.98	19.71	16,593
2016	1,388.48	1,388.01	19.41	26,939
2017	1,581.65	1,580.70	27.45	43,392
2018	1,093.44	1,092.92	36.48	39,869
Ostión				
2011	182.18	51.09	17.05	871
2012	470.35	116.85	23.57	2,754
2013	288.65	186.68	24.02	4,484
2014	188.86	137.31	10.53	1,445
2015	241.72	189.83	6.25	1,186
2016	257.34	210.45	9.24	1,945
2017	329.30	315.26	5.39	1,700
2018	269.15	256.55	21.13	5,422
Otras especies				
2011	929.80	922.62	10.39	9,583
2012	738.39	739.40	15.81	11,688
2013	1,288.92	1,281.60	17.14	21,965
2014	1,585.51	1,575.22	14.84	23,371
2015	2,453.86	2,443.58	12.75	31,153
2016	1,428.90	1,423.03	12.79	18,196
2017	1,310.29	1,303.56	12.45	16,229
2018	1,177.45	1,169.48	22.05	25,789
Pargo				
2011	357.68	356.45	32.56	11,605
2012	242.95	242.57	32.57	7,901
2013	468.88	468.37	36.18	16,946
2014	439.32	437.91	32.48	14,222
2015	725.41	723.05	31.65	22,887
2016	672.12	671.72	31.84	21,388
2017	1,169.94	1,160.65	31.47	36,523
2018	703.29	697.74	45.81	31,964
Peces de ornato				
2014	0.55	0.55	655.43	360
Peto				
2015	0.17	0.17	21.07	4
Pierna				
2011	19.36	19.36	28.77	557
2012	9.37	9.37	23.71	222
2013	58.47	58.47	14.81	866
2014	56.77	56.77	10.40	591
2015	64.33	64.27	12.11	778
2016	45.01	44.92	19.40	871
2017	74.83	74.75	17.29	1,293
2018	55.40	55.36	19.74	1,093
Pulpo				
2011	45.38	45.38	35.94	1,631
2012	134.76	134.76	51.18	6,897
2013	164.16	164.16	50.65	8,315
2014	266.47	266.47	44.09	11,750
2015	156.62	156.47	38.03	5,950
2016	87.71	87.71	38.57	3,383
2017	165.24	164.58	53.94	8,878
2018	177.58	176.16	70.42	12,405
Pámpano				
2011	6.06	6.06	14.12	86
2012	9.00	9.00	16.32	147
2013	62.66	62.66	22.33	1,399
2014	27.28	27.28	17.72	483
2015	6.18	6.18	15.41	95
2016	11.59	11.57	16.06	186
2017	40.63	40.50	14.57	590
2018	44.19	44.19	21.35	944
Raya y similares				
2011	279.95	212.74	9.01	1,917
2012	265.32	208.34	9.57	1,995
2013	420.12	337.55	9.93	3,351
2014	450.33	361.90	10.38	3,757
2015	640.41	562.55	10.28	5,784
2016	718.10	640.60	10.81	6,926
2017	727.75	662.91	11.22	7,439
2018	570.30	524.40	17.58	9,221
Robalo				
2011	168.16	167.68	32.02	5,370
2012	116.41	115.73	33.21	3,843
2013	131.05	131.02	35.75	4,684
2014	124.55	124.37	45.15	5,615
2015	210.90	210.55	46.30	9,749
2016	184.78	184.68	46.08	8,510
2017	226.93	226.14	46.10	10,426
2018	165.99	165.92	38.32	6,358
Ronco				
2011	78.59	77.77	20.11	1,564
2012	82.95	82.95	19.75	1,638
2013	148.08	148.08	20.02	2,965
2014	75.58	75.48	10.13	765
2015	119.11	119.11	9.11	1,086
2016	87.61	87.61	9.29	814
2017	157.80	156.81	9.07	1,422
2018	137.26	137.06	25.11	3,442
Rubia y Villajaiba				
2015	2.33	2.33	24.71	58
Sardina				
2011	7.91	6.82	14.07	96
2014	0.17	0.15	0.95	0
2017	0.93	0.85	0.82	1
Sierra				
2011	249.83	249.35	18.09	4,511
2012	199.66	199.66	19.87	3,968
2013	290.59	290.53	20.71	6,018
2014	224.21	224.21	17.08	3,831
2015	199.77	199.68	15.81	3,156
2016	182.41	182.38	18.78	3,425
2017	153.88	153.88	16.54	2,545
2018	268.18	268.18	26.30	7,053
Tiburón				
2011	889.01	762.16	14.12	10,763
2012	750.09	658.44	17.15	11,290
2013	1,266.83	1,057.71	22.33	23,617
2014	1,839.04	1,651.95	15.67	25,879
2015	2,218.27	2,085.79	16.04	33,464
2016	2,101.89	1,941.11	15.47	30,024
2017	2,424.43	2,134.40	15.48	33,046
2018	1,592.71	1,311.08	23.23	30,450
Trucha				
2012	6.41	6.41	74.62	478
2013	103.64	103.17	84.75	8,743
2014	22.37	22.25	58.29	1,297
2015	17.35	17.13	74.41	1,274
2016	42.64	41.23	82.00	3,381
2017	48.97	48.43	63.03	3,053
2018	41.55	40.61	95.00	3,858
TOTAL	127,342.84	121,551.89	0.00	2,933,548
				
Puebla				
Bagre				
2013	26.12	26.12	60.00	1,567
2014	43.59	43.59	31.43	1,370
2015	41.34	41.34	43.06	1,780
2016	36.59	36.55	55.55	2,030
2017	40.18	39.96	62.29	2,489
2018	33.58	33.58	59.89	2,011
Carpa				
2013	90.00	90.00	26.61	2,395
2014	101.27	101.22	6.40	647
2015	122.30	122.30	29.72	3,634
2016	104.37	104.37	33.50	3,496
2017	108.10	108.10	38.42	4,153
2018	108.27	108.27	38.46	4,164
Langosta				
2014	0.41	0.41	101.93	42
2015	6.80	6.80	148.66	1,011
2016	6.80	6.80	113.75	773
2017	8.25	8.25	130.59	1,077
2018	8.50	8.28	136.71	1,132
Mojarra				
2011	65.18	65.18	40.39	2,633
2012	50.79	50.79	52.03	2,643
2013	741.93	741.93	59.92	44,458
2014	1,082.73	1,082.30	18.19	19,684
2015	1,253.18	1,253.18	24.58	30,800
2016	1,288.23	1,288.14	21.44	27,615
2017	1,218.00	1,217.79	39.86	48,540
2018	1,178.67	1,178.64	36.91	43,507
Otras especies				
2014	10.51	10.51	30.81	324
Trucha				
2011	3,283.60	3,283.60	35.86	117,762
2012	2,378.96	2,378.96	58.14	138,311
2013	1,485.06	1,485.06	54.83	81,425
2014	2,775.84	2,775.59	53.04	147,206
2015	2,767.08	2,762.68	64.91	179,328
2016	2,904.26	2,896.33	71.36	206,675
2017	3,005.90	2,985.49	74.45	222,275
2018	2,785.82	2,773.62	70.99	196,889
TOTAL	29,162.19	29,115.70	0.00	1,543,847
				
Querétaro				
Bagre				
2011	1.73	1.73	56.93	99
2012	0.22	0.22	70.00	15
2013	0.39	0.39	59.85	24
2014	54.10	54.10	29.97	1,621
2015	64.94	64.94	16.44	1,068
2016	60.02	60.02	21.17	1,271
2017	61.56	61.56	19.93	1,227
2018	66.90	66.90	21.00	1,405
Camarón				
2017	0.11	0.11	81.45	9
2018	0.23	0.23	80.65	19
Carpa				
2011	138.23	137.70	20.73	2,855
2012	119.48	119.48	23.11	2,761
2013	155.78	155.78	19.71	3,071
2014	138.92	138.83	16.50	2,291
2015	191.44	191.44	9.44	1,807
2016	180.52	180.51	9.72	1,755
2017	147.52	147.52	13.18	1,944
2018	150.83	150.83	13.50	2,036
Lobina				
2012	0.93	0.93	21.14	20
2013	10.28	10.28	20.74	213
2014	12.43	12.43	28.36	352
2015	14.10	14.10	29.17	411
2016	12.00	12.00	27.86	334
2017	12.91	12.91	28.98	374
2018	12.90	12.90	29.00	374
Mojarra				
2011	518.15	513.08	22.78	11,690
2012	223.29	223.29	27.64	6,171
2013	326.87	326.87	36.00	11,767
2014	338.56	337.92	19.05	6,438
2015	343.38	342.94	16.94	5,810
2016	563.45	562.43	18.33	10,309
2017	447.95	447.25	23.00	10,287
2018	478.81	478.81	24.98	11,962
Otras especies				
2011	1.53	1.53	180.76	277
2012	7.55	7.55	157.07	1,186
2013	20.00	20.00	119.48	2,390
2014	13.49	13.49	39.03	527
2015	7.68	7.68	129.10	991
2016	14.89	14.89	40.54	604
2017	29.75	29.75	40.84	1,215
2018	38.57	38.57	45.00	1,736
Trucha				
2011	20.78	20.78	57.00	1,184
2012	4.85	4.85	72.97	354
2013	10.58	10.58	77.12	816
2014	26.01	26.01	55.84	1,452
2015	28.53	28.52	75.19	2,144
2016	20.31	20.31	75.80	1,540
2017	24.02	24.02	78.38	1,883
2018	20.87	20.87	79.99	1,669
TOTAL	5,138.33	5,129.81	0.00	121,755
				
Quintana Roo				
Anchoveta				
2012	4.05	3.68	19.31	71
2013	0.30	0.27	12.00	3
2014	2.91	2.64	1.02	3
2015	0.44	0.41	2.73	1
2016	4.50	4.09	5.69	23
2017	0.55	0.50	1.78	1
2018	1.33	1.33	1.77	2
Atún				
2012	0.06	0.05	37.80	2
2013	0.02	0.02	19.00	0
2014	0.06	0.06	11.00	1
2016	0.01	0.01	60.00	1
2017	0.02	0.02	46.00	1
Bagre				
2011	2.99	2.72	7.00	19
2012	0.04	0.04	19.28	1
2014	1.03	0.93	10.50	10
2017	0.03	0.03	11.33	0
2018	0.63	0.63	13.68	9
Bandera				
2011	2.35	2.21	8.17	18
2012	0.62	0.57	7.94	4
2013	11.30	10.37	6.28	65
2015	2.02	1.84	9.15	17
2016	3.45	3.14	9.56	30
2017	6.39	5.82	9.33	54
2018	1.63	1.48	11.31	17
Besugo				
2013	0.00	0.00	35.00	0
2018	3.19	2.90	46.90	136
Bonito				
2011	1.21	1.18	7.14	8
2012	21.06	20.04	4.29	86
2013	13.96	12.88	6.53	84
2014	6.84	6.49	8.90	58
2015	21.59	21.57	6.10	132
2016	10.98	10.17	6.64	68
2017	12.10	11.07	6.42	71
2018	1.91	1.73	11.75	20
Cabrilla				
2011	11.67	10.61	51.02	541
2012	6.27	5.46	48.26	263
2013	9.07	8.34	48.25	403
2014	12.29	11.21	8.49	95
2015	5.98	5.44	7.48	41
2016	18.30	16.91	7.50	127
2017	8.25	7.62	21.71	165
2018	7.31	7.04	16.93	119
Calamar				
2014	2.00	2.00	5.00	10
2015	1.07	1.07	5.00	5
2018	0.55	0.50	7.26	4
Camarón				
2011	991.59	632.24	42.39	26,800
2012	264.99	170.50	61.75	10,529
2013	221.36	164.97	78.15	12,892
2014	952.64	635.72	67.19	42,711
2015	589.38	387.30	61.73	23,909
2016	129.82	87.36	74.34	6,494
2017	430.98	285.95	88.73	25,373
2018	189.60	128.13	105.89	13,567
Caracol				
2011	82.39	11.77	162.69	1,915
2012	10.78	1.54	179.74	277
2017	45.91	24.31	17.57	427
2018	63.50	22.50	14.15	318
Carpa				
2017	57.92	53.45	16.75	895
Cazón				
2011	50.21	44.74	20.45	915
2012	39.12	35.58	18.78	668
2013	25.02	23.05	19.52	450
2014	47.96	43.68	16.97	741
2015	10.34	9.71	16.84	164
2016	16.02	14.71	16.64	245
2018	42.97	40.37	24.03	970
Corvina				
2011	17.23	15.67	21.85	342
2012	28.03	25.51	21.64	552
2013	81.98	74.12	24.78	1,837
2014	40.78	36.77	20.47	753
2015	18.21	16.67	16.78	280
